| Track ID | Collection Name | Track Name | Filename | Filepath | Performers | Year | Region |
| col_12_track_40 | col_12 | Me Rustveli | Berdzenishvili_-_Me_Rustveli.mp3 | Vladimer Berdzenishvili/Berdzenishvili_-_Me_Rustveli.mp3 | Ramin Mikaberidze, Garsevan Sikharulidze, Vladimer and Otar Berdzenishvili | Unknown | Guria |
| col_12_track_41 | col_12 | Perkhuli | Berdzenishvilebi_-_Perkhuli.mp3 | Vladimer Berdzenishvili/Berdzenishvilebi_-_Perkhuli.mp3 | Chokhatauri district choir, directed by Vladimer Berdzenishvili | Unknown | Guria |
| col_12_track_42 | col_12 | Shavi Shashvi | Berdzenishvili_-_Shavi_Shashvi (1).mp3 | Vladimer Berdzenishvili/Berdzenishvili_-_Shavi_Shashvi (1).mp3 | Ermalo Sikharulidze, Teopile Lomtatidze, Vladimer Berdzenishvili | 1935-37 | Guria |
| col_12_track_43 | col_12 | Alipasha Adila | Berdzenishvili_-_Alipasha_Adila.mp3 | Vladimer Berdzenishvili/Berdzenishvili_-_Alipasha_Adila.mp3 | Teopile Lomtatidze | 1935-37 | Guria |
| col_12_track_44 | col_12 | Madlobeli | Berdzenishvilebi_-_Madlobeli.mp3 | Vladimer Berdzenishvili/Berdzenishvilebi_-_Madlobeli.mp3 | Ermalo Sikharulidze, Ushangi Shevardnadze, Vladimer Berdzenishvili | Unknown | Guria |
| col_12_track_45 | col_12 | Mkhedruli | Berdzenishvilebi_-_Mkhedruli.mp3 | Vladimer Berdzenishvili/Berdzenishvilebi_-_Mkhedruli.mp3 | Vladimer Berdzenishvili | Unknown | Guria |
| col_12_track_46 | col_12 | Dila | Berdzenishvilebi_-_Dila.mp3 | Vladimer Berdzenishvili/Berdzenishvilebi_-_Dila.mp3 | Margo Tediashvili, Otar Berdzenishvili, Grigol Dumbadze | Unknown | Guria |
| col_12_track_47 | col_12 | Chven Mshvidoba | Berdzenishvili_-_Chven_Mshvidoba.mp3 | Vladimer Berdzenishvili/Berdzenishvili_-_Chven_Mshvidoba.mp3 | Vladimer Berdzenishvili | Unknown | Guria |
| col_12_track_48 | col_12 | Adila | Berdzenishvili_-_Adila.mp3 | Vladimer Berdzenishvili/Berdzenishvili_-_Adila.mp3 | Ermalo Sikharulidze, Teopile Lomtatidze, Vladimer Berdzenishvili | 1935-37 | Guria |
| col_12_track_49 | col_12 | Shavi Shashvi | Berdzenishvili_-_Shavi_Shashvi2.mp3 | Vladimer Berdzenishvili/Berdzenishvili_-_Shavi_Shashvi2.mp3 | Ermalo Sikharulidze | 1935-37 | Guria |
| col_12_track_50 | col_12 | Me Rustveli | Berdzenishvilebi_-_Me_Rustveli.mp3 | Vladimer Berdzenishvili/Berdzenishvilebi_-_Me_Rustveli.mp3 | Garsevan Sikharulidze, Vladimer and Otar Berdzenishvili | Unknown | Guria |
| col_12_track_51 | col_12 | Chven Mshvidoba | Berdzenishvilebi_-_Chven_Mshvidoba.mp3 | Vladimer Berdzenishvili/Berdzenishvilebi_-_Chven_Mshvidoba.mp3 | Garsevan Sikharulidze, Vladimer and Otar Berdzenishvili | Unknown | Guria |
| col_12_track_52 | col_12 | Shavi Shashvi | Berdzenishvili_-_Shavi_Shashvi.mp3 | Vladimer Berdzenishvili/Berdzenishvili_-_Shavi_Shashvi.mp3 | Ermalo Sikharulidze, Vladimer and Otar Berdzenishvili | Unknown | Guria |
| col_12_track_53 | col_12 | Mival Guriashi | Berdzenishvilebi_-_Mival_Guriashi.mp3 | Vladimer Berdzenishvili/Berdzenishvilebi_-_Mival_Guriashi.mp3 | Teopile Lomtatidze, Ushangi Shevardnadze, Vladimer Berdzenishvili, Mikheil Koroshinadze | Unknown | Guria |
# Imereti Collection


| Track ID | Collection Name | Track Name | Filename | Filepath | Performers | Year | Region |
|----------|----------------|-----------|----------|----------|-----------|------|--------|
| col_13_track_1 | Imereti Collection | Rejeb Khani | Imereti_-_Rejeb_Khani.mp3 | Imereti Collection/Imereti_-_Rejeb_Khani.mp3 | "Sanavardo" Ensemble, directed by Benia Mikadze | Unknown | Imereti |
| col_13_track_2 | Imereti Collection | Makruli | Imereti_-_Makruli.mp3 | Imereti Collection/Imereti_-_Makruli.mp3 | Tamar Kipshidze, Lavrenti Sopromadze, Sergo Japaridze, Mikheil Mikheilidze, and Levan Bakhturidze from Khreiti | 1963 | Imereti |
| col_13_track_3 | Imereti Collection | Yumuris Naduri | Imereti_-_Yumuris_Naduri.mp3 | Imereti Collection/Imereti_-_Yumuris_Naduri.mp3 | Village Dutskhuni Choir, directed by Givi Chapodze | 2000 | Imereti |
| col_13_track_4 | Imereti Collection | Alipasha | Imereti_-_Alipasha.mp3 | Imereti Collection/Imereti_-_Alipasha.mp3 | Unknown performer from Kharagauli | 1954 | Imereti |
| col_13_track_5 | Imereti Collection | Khelkhvavi | Imereti_-_Khelkhvavi.mp3 | Imereti Collection/Imereti_-_Khelkhvavi.mp3 | Iason Beridze, Akaki and Prokopi Karkashadze, Vladimer and Vano Kublashvili, Simon Kipiani, Irakli Gachechiladze, and Amberki Ugrekshelidze from Ghvankiti | 1967 | Imereti |
| col_13_track_6 | Imereti Collection | Alilo | Imereti_-_Alilo2.mp3 | Imereti Collection/Imereti_-_Alilo2.mp3 | Sulori Choir, directed by Otar Gabunia | 2000 | Imereti |
| col_13_track_7 | Imereti Collection | Maspindzelsa Mkhiarulsa | Imereti_-_Maspindzelsa_Mkhiarulsa.mp3 | Imereti Collection/Imereti_-_Maspindzelsa_Mkhiarulsa.mp3 | Folk singers choir from village Kitskhi | 1967 | Imereti |
| col_13_track_8 | Imereti Collection | Chona | Imereti_-_Chona.mp3 | Imereti Collection/Imereti_-_Chona.mp3 | Folk singers choir from village Kitskhi | 1967 | Imereti |
| col_13_track_9 | Imereti Collection | Alilo | Imereti_-_Alilo.mp3 | Imereti Collection/Imereti_-_Alilo.mp3 | "Sanavardo" Ensemble, directed by Benia Mikadze | Unknown | Imereti |
| col_13_track_10 | Imereti Collection | Namgluri | Imereti_-_Namgluri.mp3 | Imereti Collection/Imereti_-_Namgluri.mp3 | Unknown performers from Zemo Simoneti | 1963 | Imereti |
| col_13_track_11 | Imereti Collection | Patara Sakvarelo | Imereti_-_Patara_Sakvarelo.mp3 | Imereti Collection/Imereti_-_Patara_Sakvarelo.mp3 | Tobanieri Choir, directed by Dimitri Minashvili | 2000 | Imereti |
| col_13_track_12 | Imereti Collection | Tagvis Simgera | Imereti_-_Tagvis_Simgera.mp3 | Imereti Collection/Imereti_-_Tagvis_Simgera.mp3 | Village Dutskhuni Choir, directed by Givi Chapodze | 2000 | Imereti |
| col_13_track_13 | Imereti Collection | Batonebis Nana | Imereti_-_Batonebis_Nana.mp3 | Imereti Collection/Imereti_-_Batonebis_Nana.mp3 | Iason Beridze, Akaki and Prokopi Karkashadze, Vladimer and Vano Kublashvili, Simon Kipiani, Irakli Gachechiladze, and Amberki Ugrekshelidze from Ghvankiti | 1967 | Imereti |
| col_13_track_14 | Imereti Collection | Chven Mshvidoba | Imereti_-_Chven_Mshvidoba.mp3 | Imereti Collection/Imereti_-_Chven_Mshvidoba.mp3 | Sulori Choir, directed by Otar Gabunia | 2000 | Imereti |
| col_13_track_15 | Imereti Collection | Chona | Imereti_-_Chona2.mp3 | Imereti Collection/Imereti_-_Chona2.mp3 | Unknown performer from Kharagauli | 1954 | Imereti |
| col_13_track_16 | Imereti Collection | Mravaljamier | Imereti_-_Mravaljamier.mp3 | Imereti Collection/Imereti_-_Mravaljamier.mp3 | Folk singers choir from village Kitskhi | 1967 | Imereti |
| col_13_track_17 | Imereti Collection | Marckvistucha Gitarit | Imereti_-_Marckvistucha_Gitarit.mp3 | Imereti Collection/Imereti_-_Marckvistucha_Gitarit.mp3 | Unknown performers from Baghdati | 1954 | Imereti |
| col_13_track_18 | Imereti Collection | Ia Davtese | Imereti_-_Ia_Davtese.mp3 | Imereti Collection/Imereti_-_Ia_Davtese.mp3 | Unknown performers from Kharagauli | 1954 | Imereti |
| col_13_track_19 | Imereti Collection | Agideli | Imereti_-_Agideli.mp3 | Imereti Collection/Imereti_-_Agideli.mp3 | Unknown | Unknown | Imereti |
| Track ID | Collection Name | Track Name | Filename | Filepath | Performers | Year | Region |
| Track ID | Collection Name | Track Name | Filename | Filepath | Performers | Year | Region |
|----------|-----------------|------------|----------|----------|------------|------|--------|
| col_14_track_5 | Samegrelo Collection | Adila | Samegrelo_-_Adila.mp3 | Samegrelo Collection/Samegrelo_-_Adila.mp3 | Unknown performers from Chkaduashi | 1959 | Samegrelo |
| col_14_track_25 | Samegrelo Collection | Alilo | Samegrelo_-_Alilo.mp3 | Samegrelo Collection/Samegrelo_-_Alilo.mp3 | Tsalenjikha House of Culture Group, directed by Vladimer Salia | 1967 | Samegrelo |
| col_14_track_22 | Samegrelo Collection | Arti Vardi | Samegrelo_-_Arti_vardi.mp3 | Samegrelo Collection/Samegrelo_-_Arti_vardi.mp3 | Unknown performers from Chkaduashi | 1959 | Samegrelo |
| col_14_track_31 | Samegrelo Collection | Bedinera | Samegrelo_-_Bedinera.mp3 | Samegrelo Collection/Samegrelo_-_Bedinera.mp3 | Khobi House of Culture Choir, directed by A. Beraia | 1960 | Samegrelo |
| col_14_track_13 | Samegrelo Collection | Bedinera | Samegrelo_-_Bedinera2.mp3 | Samegrelo Collection/Samegrelo_-_Bedinera2.mp3 | Khobi House of Culture Choir, directed by A. Beraia | 1960 | Samegrelo |
| col_14_track_30 | Samegrelo Collection | Chiche Tura | Samegrelo_-_Chiche_Tura.mp3 | Samegrelo Collection/Samegrelo_-_Chiche_Tura.mp3 | Geno Janashia, Polikarpe Khubulava, Vano Dzadzua | Unknown | Samegrelo |
| col_14_track_32 | Samegrelo Collection | Chkim Chonguri | Samegrelo_-_Chkim_chonguri.mp3 | Samegrelo Collection/Samegrelo_-_Chkim_chonguri.mp3 | Choir directed by Beglar Akobia | Unknown | Samegrelo |
| col_14_track_18 | Samegrelo Collection | Chkimi Cheche Ghorghonjephi | Samegrelo_-_Chkimi_cheche_ghorghonjephi.mp3 | Samegrelo Collection/Samegrelo_-_Chkimi_cheche_ghorghonjephi.mp3 | Unknown performers from Tsalenjikha | 1959 | Samegrelo |
| col_14_track_21 | Samegrelo Collection | Chkimi Toronji | Samegrelo_-_Chkimi_toronji.mp3 | Samegrelo Collection/Samegrelo_-_Chkimi_toronji.mp3 | Tsalenjikha House of Culture Group, directed by Vladimer Salia | 1967 | Samegrelo |
| col_14_track_4 | Samegrelo Collection | Tsvaleburi Sitsotskhles | Samegrelo_-_Cvaleburi_Sicockhles.mp3 | Samegrelo Collection/Samegrelo_-_Cvaleburi_Sicockhles.mp3 | Unknown performers from Zugdidi | 1959 | Samegrelo |
| col_14_track_9 | Samegrelo Collection | Dila Vadila | Samegrelo_-_Dila_vadila.mp3 | Samegrelo Collection/Samegrelo_-_Dila_vadila.mp3 | Unknown performers from Zugdidi | 1959 | Samegrelo |
| col_14_track_27 | Samegrelo Collection | Harira | Samegrelo_-_Harira.mp3 | Samegrelo Collection/Samegrelo_-_Harira.mp3 | Unknown performers from Chale | 1959 | Samegrelo |
| col_14_track_2 | Samegrelo Collection | Harira Chongurit | Samegrelo_-_Harira_chongurit.mp3 | Samegrelo Collection/Samegrelo_-_Harira_chongurit.mp3 | Kionia Baramia (solo and chonguri), choir directed by Beglar Akobia | 1936 | Samegrelo |
| col_14_track_15 | Samegrelo Collection | Kuchkhi Bedineri | Samegrelo_-_Kuchkhi_bedineri.mp3 | Samegrelo Collection/Samegrelo_-_Kuchkhi_bedineri.mp3 | Unknown performers from Chale | 1959 | Samegrelo |
| col_14_track_17 | Samegrelo Collection | Mikvarkhar | Samegrelo_-_Mikvarkhar.mp3 | Samegrelo Collection/Samegrelo_-_Mikvarkhar.mp3 | Tsalenjikha House of Culture Group, directed by Vladimer Salia | 1967 | Samegrelo |
| col_14_track_26 | Samegrelo Collection | Miyors Phackha | Samegrelo_-_miyors_Phackha.mp3 | Samegrelo Collection/Samegrelo_-_miyors_Phackha.mp3 | Singers group from Chogha | 1967 | Samegrelo |
| col_14_track_1 | Samegrelo Collection | Mravaljamieri | Samegrelo_-_Mravaljamieri.mp3 | Samegrelo Collection/Samegrelo_-_Mravaljamieri.mp3 | Tsalenjikha House of Culture Group, directed by Vladimer Salia | 1967 | Samegrelo |
| col_14_track_6 | Samegrelo Collection | Mtskhemsuri Larchemze | Samegrelo_-_Mtskhemsuri_Larchemze.mp3 | Samegrelo Collection/Samegrelo_-_Mtskhemsuri_Larchemze.mp3 | Dzokia Aronia from Chale | 1959 | Samegrelo |
| col_14_track_14 | Samegrelo Collection | Nana Chongurit | Samegrelo_-_Nana_chongurit.mp3 | Samegrelo Collection/Samegrelo_-_Nana_chongurit.mp3 | Otar Chichinadze, Shota Bigvava, German Pazhava from Zugdidi | 1959 | Samegrelo |
| col_14_track_34 | Samegrelo Collection | O Burga | Samegrelo_-_O_Burga.mp3 | Samegrelo Collection/Samegrelo_-_O_Burga.mp3 | Khobi House of Culture Choir, directed by A. Beraia | 1960 | Samegrelo |
| col_14_track_8 | Samegrelo Collection | Odoia | Samegrelo_-_Odoia.mp3 | Samegrelo Collection/Samegrelo_-_Odoia.mp3 | Khobi House of Culture Choir, directed by A. Beraia | 1960 | Samegrelo |
| col_14_track_29 | Samegrelo Collection | Odoia | Samegrelo_-_Odoia2.mp3 | Samegrelo Collection/Samegrelo_-_Odoia2.mp3 | Unknown performers from Chale | 1959 | Samegrelo |
| col_14_track_33 | Samegrelo Collection | Ohohoia | Samegrelo_-_Ohohoia.mp3 | Samegrelo Collection/Samegrelo_-_Ohohoia.mp3 | Choir directed by Rema Shelegia | Unknown | Samegrelo |
| col_14_track_16 | Samegrelo Collection | Osarada | Samegrelo_-_Osarada.mp3 | Samegrelo Collection/Samegrelo_-_Osarada.mp3 | Tsalenjikha House of Culture Group, directed by Vladimer Salia | 1967 | Samegrelo |
| col_14_track_24 | Samegrelo Collection | Oskhapuri Chongurze | Samegrelo_-_Oskhapuri_Chongurze.mp3 | Samegrelo Collection/Samegrelo_-_Oskhapuri_Chongurze.mp3 | Zenobia Arakhamia from Chkhorotsku | 1959 | Samegrelo |
| col_14_track_7 | Samegrelo Collection | Satsekvao Chongurze | Samegrelo_-_Sacekvao_chongurze.mp3 | Samegrelo Collection/Samegrelo_-_Sacekvao_chongurze.mp3 | Unknown performers from Khobi | 1960 | Samegrelo |
| col_14_track_12 | Samegrelo Collection | Shairebi | Samegrelo_-_Shairebi.mp3 | Samegrelo Collection/Samegrelo_-_Shairebi.mp3 | Unknown performers from Chale | 1959 | Samegrelo |
| col_14_track_3 | Samegrelo Collection | Si Kouli Bata | Samegrelo_-_Si_Qouli_Bata.mp3 | Samegrelo Collection/Samegrelo_-_Si_Qouli_Bata.mp3 | Otar Goginava, Gvanji Sulukhia, Kapiton Goginava from Tsaishi | 1959 | Samegrelo |
| col_14_track_11 | Samegrelo Collection | Tani Mshvenieri | Samegrelo_-_tani_Mshvenieri.mp3 | Samegrelo Collection/Samegrelo_-_tani_Mshvenieri.mp3 | Unknown performers from Zugdidi | 1959 | Samegrelo |
| col_14_track_10 | Samegrelo Collection | Tura Atsabatsa | Samegrelo_-_Tura_Atsabatsa.mp3 | Samegrelo Collection/Samegrelo_-_Tura_Atsabatsa.mp3 | Singers group from Chogha | 1967 | Samegrelo |
| col_14_track_35 | Samegrelo Collection | Tviton Ar Vitsi Ra Damemarta | Samegrelo_-_Tviton_Ar_Vitsi_ra_Damemarta.mp3 | Samegrelo Collection/Samegrelo_-_Tviton_Ar_Vitsi_ra_Damemarta.mp3 | Nutsa Akobia, Shalva Khaburzania, German Pazhava from Zugdidi | 1959 | Samegrelo |
| col_14_track_23 | Samegrelo Collection | Vadila Dila | Samegrelo_-_Vadila_dila.mp3 | Samegrelo Collection/Samegrelo_-_Vadila_dila.mp3 | Khobi House of Culture Choir, directed by A. Beraia | 1960 | Samegrelo |
| col_14_track_28 | Samegrelo Collection | Voisa | Samegrelo_-_Voisa.mp3 | Samegrelo Collection/Samegrelo_-_Voisa.mp3 | Chichiko Sartania, Oresti Partsvania, Dave Kochua from Odishi | 1959 | Samegrelo |
| col_14_track_19 | Samegrelo Collection | Zari | Samegrelo_-_Zari.mp3 | Samegrelo Collection/Samegrelo_-_Zari.mp3 | Unknown performers from Tsalenjikha | 1959 | Samegrelo |
| col_14_track_20 | Samegrelo Collection | Zeskvi Ucha | Samegrelo_-_Zeskvi_ucha.mp3 | Samegrelo Collection/Samegrelo_-_Zeskvi_ucha.mp3 | Unknown performers from Tsalenjikha | 1959 | Samegrelo |


|----------|-----------------|------------|----------|----------|------------|------|--------|
| col_15_track_3 | Berlin 1916 | Chven Mshvidoba | Berlini_-_Chven_Mshvidoba.mp3 | Berlin 1916/Berlini_-_Chven_Mshvidoba.mp3 | Megrelishvili Victor, Khorava Grigoli, Kankava Kalistrate | 1916 | Guria |
| col_15_track_1 | Berlin 1916 | Khasanbegura | Berlini_-_Khasanbegura.mp3 | Berlin 1916/Berlini_-_Khasanbegura.mp3 | Megrelishvili Victor, Khorava Grigoli, Kankava Kalistrate | 1916 | Guria |
| col_15_track_2 | Berlin 1916 | Mtsvanesa Da Ukudosa | Berlini_-_Mcvanesa_Da_Ukudosa.mp3 | Berlin 1916/Berlini_-_Mcvanesa_Da_Ukudosa.mp3 | Megrelishvili Victor, Khorava Grigoli, Kankava Kalistrate | 1916 | Guria |
| col_15_track_4 | Berlin 1916 | Sadgegrdzelo | Berlini_-_Sadgegrdzelo.mp3 | Berlin 1916/Berlini_-_Sadgegrdzelo.mp3 | Megrelishvili Victor, Khorava Grigoli, Kankava Kalistrate | 1916 | Guria |
| Track ID | Collection Name | Track Name | Filename | Filepath | Performers | Year | Region |
|----------|-----------------|------------|----------|----------|------------|------|--------|
| col_16_track_14 | Varlam Simonishvili | Adila-Alipasha | Simonishvili_-_Adila-Alipasha.mp3 | Varlam Simonishvili/Simonishvili_-_Adila-Alipasha.mp3 | Ruben Vasadze, Davit Mdinaradze, Varlam Simonishvili | 1930s | Guria |
| col_16_track_10 | Varlam Simonishvili | Brevalo | Simonishvili_-_Brevalo.mp3 | Varlam Simonishvili/Simonishvili_-_Brevalo.mp3 | Varlam Simonishvili | 1930s | Guria |
| col_16_track_7 | Varlam Simonishvili | Chven Mshvidoba | Simonishvili_-_Chven_Mshvidoba.mp3 | Varlam Simonishvili/Simonishvili_-_Chven_Mshvidoba.mp3 | Samuel Chavleishvili, Samuel Chkhikvishvili, Varlam Simonishvili | 1908 | Guria |
| col_16_track_5 | Varlam Simonishvili | Dila | Simonishvili_-_Dila.mp3 | Varlam Simonishvili/Simonishvili_-_Dila.mp3 | Varlam Simonishvili | 1930s | Guria |
| col_16_track_8 | Varlam Simonishvili | Ierishi | Simonishvili_-_Ierishi.mp3 | Varlam Simonishvili/Simonishvili_-_Ierishi.mp3 | Varlam Simonishvili | 1930s | Guria |
| col_16_track_13 | Varlam Simonishvili | Indi-Mindi | Simonishvili_-_Indi_Mindi.mp3 | Varlam Simonishvili/Simonishvili_-_Indi_Mindi.mp3 | Ruben Vasadze, Toma Mujiri, Varlam Simonishvili | 1930s | Guria |
| col_16_track_11 | Varlam Simonishvili | Khasanbegura | Simonishvili_-_Khasanbegura.mp3 | Varlam Simonishvili/Simonishvili_-_Khasanbegura.mp3 | Ruben Vasadze, Davit Mdinaradze, Varlam Simonishvili | 1930s | Guria |
| col_16_track_1 | Varlam Simonishvili | Makruli | Simonishvili_-_Makruli.mp3 | Varlam Simonishvili/Simonishvili_-_Makruli.mp3 | Varlam Simonishvili | 1930s | Guria |
| col_16_track_9 | Varlam Simonishvili | Marto Vzivar | Simonishvili_-_Marto_Vzivar.mp3 | Varlam Simonishvili/Simonishvili_-_Marto_Vzivar.mp3 | Varlam Simonishvili | 1930s | Guria |
| col_16_track_2 | Varlam Simonishvili | Shavi Shashvi | Simonishvili_-_Shavi_Shashvi.mp3 | Varlam Simonishvili/Simonishvili_-_Shavi_Shashvi.mp3 | Ruben Vasadze, David Mdinaradze, Varlam Simonishvili | 1930s | Guria |
| col_16_track_3 | Varlam Simonishvili | Shemokmedura | Simonishvilii_-_Shemokmedura.mp3 | Varlam Simonishvili/Simonishvilii_-_Shemokmedura.mp3 | Varlam Simonishvili | 1930s | Guria |
| col_16_track_15 | Varlam Simonishvili | Shvidkatsa | Simonishvili_-_Shvidkatsa.mp3 | Varlam Simonishvili/Simonishvili_-_Shvidkatsa.mp3 | Ruben Vasadze, Davit Mdinaradze, Varlam Simonishvili | 1930s | Guria |
| col_16_track_4 | Varlam Simonishvili | Supris Khelkhvavi | Simonishvili_-_Supris_Khelkhvavi.mp3 | Varlam Simonishvili/Simonishvili_-_Supris_Khelkhvavi.mp3 | Samuel Chavleishvili, Besarion Intskirveli, Varlam Simonishvili | 1908 | Guria |
| col_16_track_6 | Varlam Simonishvili | Tsamokruli | Simonishvili_-_Tsamokruli.mp3 | Varlam Simonishvili/Simonishvili_-_Tsamokruli.mp3 | Samuel Chavleishvili, Besarion Intskirveli, Varlam Simonishvili | 1908 | Guria |
| col_16_track_12 | Varlam Simonishvili | Vakhtanguri | Simonishvili_-_Vaxtanguri.mp3 | Varlam Simonishvili/Simonishvili_-_Vaxtanguri.mp3 | Varlam Simonishvili | 1930s | Guria |
| Track ID | Collection Name | Track Name | Filename | Filepath | Performers | Year | Region |
|----------|-----------------|------------|----------|----------|------------|------|--------|
| col_17_track_3 | Anania Erkomaishvili | Aidaodelia | Erkomaishvilebi_-_Aidaodelia.mp3 | Anania Erkomaishvili 1977/Erkomaishvilebi_-_Aidaodelia.mp3 | Erkomaishvili Brothers | unknown | Guria |
| col_17_track_5 | Anania Erkomaishvili | Alipasha | Ananaia_-_Alipasha (1).mp3 | Anania Erkomaishvili 1977/Ananaia_-_Alipasha (1).mp3 | Anania Erkomaishvili | 1977 | Guria |
| col_17_track_10 | Anania Erkomaishvili | Alipasha | Ananaia_-_Alipasha.mp3 | Anania Erkomaishvili 1977/Ananaia_-_Alipasha.mp3 | Anania Erkomaishvili | 1977 | Guria |
| col_17_track_16 | Anania Erkomaishvili | Brevalo | Ananaia_-_Brevalo.mp3 | Anania Erkomaishvili 1977/Ananaia_-_Brevalo.mp3 | Anania Erkomaishvili | 1977 | Guria |
| col_17_track_4 | Anania Erkomaishvili | Davkarget Sami Momlkheni | Ananaia_-_Davkarget_Sami_Momlkheni.mp3 | Anania Erkomaishvili 1977/Ananaia_-_Davkarget_Sami_Momlkheni.mp3 | Anania Erkomaishvili | 1977 | Guria |
| col_17_track_7 | Anania Erkomaishvili | Grdzeli Gigini | Ananaia_-_Grdzeli_Gigini.mp3 | Anania Erkomaishvili 1977/Ananaia_-_Grdzeli_Gigini.mp3 | Anania Erkomaishvili | 1977 | Guria |
| col_17_track_18 | Anania Erkomaishvili | Ierishi | Ananaia_-_Ierishi.mp3 | Anania Erkomaishvili 1977/Ananaia_-_Ierishi.mp3 | Anania Erkomaishvili | 1977 | Guria |
| col_17_track_6 | Anania Erkomaishvili | Kartvel Kalma Sikvaruli | Ananaia_-_Kartvel_Kalma_Sikvaruli.mp3 | Anania Erkomaishvili 1977/Ananaia_-_Kartvel_Kalma_Sikvaruli.mp3 | Anania Erkomaishvili | 1977 | Guria |
| col_17_track_13 | Anania Erkomaishvili | Maglidan Gadmomdgariko | Ananaia_-_Maglidan_Gadmomdgariyo.mp3 | Anania Erkomaishvili 1977/Ananaia_-_Maglidan_Gadmomdgariyo.mp3 | Anania Erkomaishvili | 1977 | Guria |
| col_17_track_8 | Anania Erkomaishvili | Me Patara Kartveli Var | Ananaia_-_Me_Patara_Kartveli_Var.mp3 | Anania Erkomaishvili 1977/Ananaia_-_Me_Patara_Kartveli_Var.mp3 | Anania Erkomaishvili | 1977 | Guria |
| col_17_track_15 | Anania Erkomaishvili | Mtsvanesa Da Ukudosa | Erkomaishvilebi_-_Mtsvanesa_Da_Ukudosa.mp3 | Anania Erkomaishvili 1977/Erkomaishvilebi_-_Mtsvanesa_Da_Ukudosa.mp3 | Erkomaishvili Brothers | unknown | Guria |
| col_17_track_17 | Anania Erkomaishvili | Natliachemi Mestumra | Ananaia_-_Natliachemi_Mestumra.mp3 | Anania Erkomaishvili 1977/Ananaia_-_Natliachemi_Mestumra.mp3 | Artem Erkomaishvili | unknown | Guria |
| col_17_track_1 | Anania Erkomaishvili | Otiauri | Ananaia_-_Otiauri.mp3 | Anania Erkomaishvili 1977/Ananaia_-_Otiauri.mp3 | Anania Erkomaishvili | 1977 | Guria |
| col_17_track_2 | Anania Erkomaishvili | Pikris Simgera | Ananaia_-_Pikris_Simgera.mp3 | Anania Erkomaishvili 1977/Ananaia_-_Pikris_Simgera.mp3 | Anania Erkomaishvili | 1977 | Guria |
| col_17_track_11 | Anania Erkomaishvili | Ra Kargia Satsutro | Ananaia_-_Ra_Kargia_Satsutro.mp3 | Anania Erkomaishvili 1977/Ananaia_-_Ra_Kargia_Satsutro.mp3 | Anania Erkomaishvili | 1977 | Guria |
| col_17_track_12 | Anania Erkomaishvili | Shavi Shashvi | Erkomaishvilebi_-_Shavi_Shashvi.mp3 | Anania Erkomaishvili 1977/Erkomaishvilebi_-_Shavi_Shashvi.mp3 | Erkomaishvili Brothers | unknown | Guria |
| col_17_track_14 | Anania Erkomaishvili | Shavi Shashvi | Ananaia_-_Shavi_Shashvi.mp3 | Anania Erkomaishvili 1977/Ananaia_-_Shavi_Shashvi.mp3 | Anania Erkomaishvili | 1977 | Guria |
| col_17_track_9 | Anania Erkomaishvili | Yaranai Kanashia | Erkomaishvilebi_-_Yaranai_Kanashia.mp3 | Anania Erkomaishvili 1977/Erkomaishvilebi_-_Yaranai_Kanashia.mp3 | Erkomaishvili Brothers | unknown | Guria |
| Track ID | Collection Name | Track Name | Filename | Filepath | Performers | Year | Region |
|----------|-----------------|------------|----------|----------|------------|------|--------|
| col_18_track_1 | Levan Mughalashvili | Gurjaanuli Chakrulo | Mugalashvili_-_gurjaanuli_chakrulo.mp3 | Levan Mughalashvili (Kakheti)/Mugalashvili_-_gurjaanuli_chakrulo.mp3 | Levan Mughalashvili's Choir | unknown | Kakheti |
| col_18_track_5 | Levan Mughalashvili | Kakhuri Mravaljamieri | Mugalashvili_-_kaxuri_mravaljamieri.mp3 | Levan Mughalashvili (Kakheti)/Mugalashvili_-_kaxuri_mravaljamieri.mp3 | Levan Mughalashvili's Choir | unknown | Kakheti |
| col_18_track_2 | Levan Mughalashvili | Lale | Mugalashvili_-_Lale.mp3 | Levan Mughalashvili (Kakheti)/Mugalashvili_-_Lale.mp3 | Levan Mughalashvili's Choir | unknown | Kakheti |
| col_18_track_3 | Levan Mughalashvili | Mayruli | Mugalashvili_-_mayruli.mp3 | Levan Mughalashvili (Kakheti)/Mugalashvili_-_mayruli.mp3 | Levan Mughalashvili's Choir | unknown | Kakheti |
| col_18_track_4 | Levan Mughalashvili | Mikvarkhar Tkbilo Kakheto | Mugalashvili_-_mikvarxar_tkbilo_kaxeto.mp3 | Levan Mughalashvili (Kakheti)/Mugalashvili_-_mikvarxar_tkbilo_kaxeto.mp3 | Levan Mughalashvili's Choir | unknown | Kakheti |
| Track ID | Collection Name | Track Name | Filename | Filepath | Performers | Year | Region |
|----------|-----------------|------------|----------|----------|------------|------|--------|
| col_19_track_7 | 11 Margaliti | Agdgomisa Dge Ars | Agdgomisa_Dge_Ars.mp3 | 11 Margaliti Varlam Simonishvili, Artem Erkomaishvili, and Dimitri Patarava/Agdgomisa_Dge_Ars.mp3 | Varlam Simonishvili (2nd Voice), Artem Erkomaishvili (Bass), Dimitri Patarava (1st Voice) | 1949 | Guria |
